0.234677032779172,0.858621294025699
0.122366326295195,0.0829849538931615
0.297748425878725,0.829043501977821
0.285545234708828,0.815737346587136
0.198417818872258,0.517767955316231
0.220123882777414,0.851950762662112
0.260970427340666,0.80691908424409
0.174058454334142,0.0746510214533309
0.180623628328888,0.0310870841335934
0.138730743967783,0.0759090363160186
0.118868085875243,0.146380539657562
0.664669493086246,0.719715440195075
0.324540703281474,0.780475833410663
0.104862350252833,0.0821867918593028
0.147359491607157,0.0372284771915031
0.267844736100601,0.818148750084625
0.341405213910201,0.787574238109563
0.169741107903427,0.0902710410870355
0.318215504440349,0.780922101505138
0.666081979435649,0.742141448008407
0.657251261573453,0.715423360424334
0.711320101964834,0.773179507298232
0.19838821686629,0.0843210044206169
0.276638554627913,0.821591099685537
0.162313193563554,0.105253766834756
0.173444088424939,0.0761117637581438
0.322739777881472,0.780369115871273
0.220003044228073,0.855916748954134
0.251534513320395,0.835208942176705
0.162589197342522,0.112817334388245
0.105561958888106,0.0312479500208849
0.170128474352486,0.04543732797361
0.195570007623009,0.0580901935685077
0.171897551972251,0.0688539798580767
0.298495086737428,0.798485951417339
0.245842708282574,0.829990638513368
0.305668223170079,0.78252971175661
0.186749971521062,0.0704700944867963
0.173544725161387,0.0972410825961027
0.0987722959561342,0.164822029450363
0.266180814338824,0.82517472052401
0.245536406633204,0.813124798146825
0.269976431525869,0.804214971527453
0.169645069774259,0.122999597570244
0.749177320452289,0.824258131735559
0.276995725197291,0.804740630167733
0.133649660810382,0.0681726886462896
0.282304497747693,0.793082768410774
0.312585724244022,0.771835206971768
0.325234758905157,0.78129744291131
0.143911744911908,0.0912838250928222
0.309498944107193,0.787880732098046
0.704656584384139,0.758113136194035
0.128834496030236,0.122868272402186
0.276923486339174,0.812896424614554
0.255849471762865,0.804872411701438
0.178649572320155,0.0794404810753391
0.125111662408168,0.0466796959385876
0.170865640746311,0.0774394760848676
0.575165339047089,0.197205509757623
0.687197154291799,0.756617623292323
0.108508111150048,0.0765326803542894
0.190293989097598,0.050029575525987
0.222909201520878,0.862192041508993
0.134498340739116,0.0998907371383559
0.299530773873474,0.760803405867478
0.155383879443239,0.0957007627253011
0.193796683040976,0.0521392091254136
0.294768779874041,0.800121582957545
0.223074565188932,0.860204200817101
0.134168642109672,0.130486694482559
0.109666168611498,0.131329478565854
0.325188634995196,0.792425870047081
0.172819303424239,0.0656784747637027
0.0838990664463471,0.189991907502183
0.263933509214688,0.794692976757142
0.359130525029465,0.741586642268093
0.00670619774609804,0.33184029138647
0.65295357427688,0.723398419668687
0.314896853244227,0.785443230782268
0.208697470573255,0.106265061526604
0.146782156385152,0.0821869296016615
0.134033202389607,0.188024801784177
0.779503535013646,0.9467675590422
0.0982646087644259,0.127200693756649
0.128701100430432,0.0311376871007616
0.285892314983032,0.800958246272971
0.263116071572423,0.835946599621172
0.339214067039288,0.743780901061818
0.122208559039131,0.0873447723545845
0.135824855175128,0.106595815563939
0.113108113888756,0.10874099995508
0.16851878147655,0.0883036765287136
0.158615870319026,0.075241715796029
0.312813975994525,0.794763003401073
0.267981648624715,0.825198017685584
0.127708815743721,0.122405258136428
0.088204488211297,0.118315011806239
0.18913526357777,0.0275498680692116
0.102977157337591,0.938200182048604
